power,character,universe,url
energy_projection,david_reid,prime_earth,https://dc.fandom.com/wiki/David_Reid_(Prime_Earth)
energy_projection,dawn_granger,prime_earth,https://dc.fandom.com/wiki/Dawn_Granger_(Prime_Earth)
energy_projection,debutante,prime_earth,https://dc.fandom.com/wiki/Debutante_(Prime_Earth)
energy_projection,denny_swan,prime_earth,https://dc.fandom.com/wiki/Denny_Swan_(Prime_Earth)
energy_projection,derek_james,prime_earth,https://dc.fandom.com/wiki/Derek_James_(Prime_Earth)
energy_projection,derek_powers,prime_earth,https://dc.fandom.com/wiki/Derek_Powers_(Prime_Earth)
energy_projection,despero,prime_earth,https://dc.fandom.com/wiki/Despero_(Prime_Earth)
energy_projection,diego_irigoyen,prime_earth,https://dc.fandom.com/wiki/Diego_Irigoyen_(Prime_Earth)
energy_projection,dolphin,prime_earth,https://dc.fandom.com/wiki/Dolphin_(Prime_Earth)
energy_projection,drew_fisher,prime_earth,https://dc.fandom.com/wiki/Drew_Fisher_(Prime_Earth)
energy_projection,dwayne_maillet,prime_earth,https://dc.fandom.com/wiki/Dwayne_Maillet_(Prime_Earth)
energy_projection,eirene,prime_earth,https://dc.fandom.com/wiki/Eirene_(Prime_Earth)
energy_projection,emma_deropalis,prime_earth,https://dc.fandom.com/wiki/Emma_Deropalis_(Prime_Earth)
energy_projection,enchantress,prime_earth,https://dc.fandom.com/wiki/Enchantress_(Prime_Earth)
energy_projection,eon,prime_earth,https://dc.fandom.com/wiki/Eon_(Prime_Earth)
energy_projection,eradicator,prime_earth,https://dc.fandom.com/wiki/Eradicator_(Prime_Earth)
energy_projection,eradicator_ii,prime_earth,https://dc.fandom.com/wiki/Eradicator_II_(Prime_Earth)
energy_projection,evil_star,prime_earth,https://dc.fandom.com/wiki/Evil_Star_(Prime_Earth)
energy_projection,firehawk_ii,prime_earth,https://dc.fandom.com/wiki/Firehawk_II_(Prime_Earth)
energy_projection,flower_of_heaven,prime_earth,https://dc.fandom.com/wiki/Flower_of_Heaven_(Prime_Earth)
energy_projection,fury,prime_earth,https://dc.fandom.com/wiki/Fury_(Prime_Earth)
energy_projection,ghost_fist,prime_earth,https://dc.fandom.com/wiki/Ghost_Fist_(Prime_Earth)
energy_projection,gowt,prime_earth,https://dc.fandom.com/wiki/Gowt_(Prime_Earth)
energy_projection,graciel,prime_earth,https://dc.fandom.com/wiki/Graciel_(Prime_Earth)
energy_projection,grail,prime_earth,https://dc.fandom.com/wiki/Grail_(Prime_Earth)
energy_projection,grid,prime_earth,https://dc.fandom.com/wiki/Grid_(Prime_Earth)
energy_projection,grodd_ii,prime_earth,https://dc.fandom.com/wiki/Grodd_II_(Prime_Earth)
energy_projection,h_i_v_e_queen,prime_earth,https://dc.fandom.com/wiki/H.I.V.E._Queen_(Prime_Earth)
energy_projection,harold_jordan,prime_earth,https://dc.fandom.com/wiki/Harold_Jordan_(Prime_Earth)
energy_projection,harvest,prime_earth,https://dc.fandom.com/wiki/Harvest_(Prime_Earth)
energy_projection,henry_hall,prime_earth,https://dc.fandom.com/wiki/Henry_Hall_(Prime_Earth)
energy_projection,honeybun,prime_earth,https://dc.fandom.com/wiki/Honeybun_(Prime_Earth)
energy_projection,hurricane,prime_earth,https://dc.fandom.com/wiki/Hurricane_(Prime_Earth)
energy_projection,invictus,prime_earth,https://dc.fandom.com/wiki/Invictus_(Prime_Earth)
energy_projection,j_onn_j_onzz,prime_earth,https://dc.fandom.com/wiki/J%27onn_J%27onzz_(Prime_Earth)
energy_projection,janine_fulton,prime_earth,https://dc.fandom.com/wiki/Janine_Fulton_(Prime_Earth)
energy_projection,jason,prime_earth,https://dc.fandom.com/wiki/Jason_(Prime_Earth)
energy_projection,jason_rusch,prime_earth,https://dc.fandom.com/wiki/Jason_Rusch_(Prime_Earth)
energy_projection,java,prime_earth,https://dc.fandom.com/wiki/Java_(Prime_Earth)
energy_projection,jed_oliver,prime_earth,https://dc.fandom.com/wiki/Jed_Oliver_(Prime_Earth)
energy_projection,jennifer_lynn_hayden,prime_earth,https://dc.fandom.com/wiki/Jennifer-Lynn_Hayden_(Prime_Earth)
energy_projection,jessica_cruz,prime_earth,https://dc.fandom.com/wiki/Jessica_Cruz_(Prime_Earth)
energy_projection,john_constantine,prime_earth,https://dc.fandom.com/wiki/John_Constantine_(Prime_Earth)
energy_projection,john_corben,prime_earth,https://dc.fandom.com/wiki/John_Corben_(Prime_Earth)
energy_projection,john_stewart,prime_earth,https://dc.fandom.com/wiki/John_Stewart_(Prime_Earth)
energy_projection,jonathan_lane_kent,prime_earth,https://dc.fandom.com/wiki/Jonathan_Lane_Kent_(Prime_Earth)
energy_projection,jonathan_samuel_kent,prime_earth,https://dc.fandom.com/wiki/Jonathan_Samuel_Kent_(Prime_Earth)
energy_projection,jonathan_sorrow,prime_earth,https://dc.fandom.com/wiki/Jonathan_Sorrow_(Prime_Earth)
energy_projection,joseph_wilson,prime_earth,https://dc.fandom.com/wiki/Joseph_Wilson_(Prime_Earth)
energy_projection,k_hym_j_onzz,prime_earth,https://dc.fandom.com/wiki/K%27hym_J%27onzz_(Prime_Earth)
energy_projection,kara_zor_el,prime_earth,https://dc.fandom.com/wiki/Kara_Zor-El_(Prime_Earth)
energy_projection,karen_beecher,prime_earth,https://dc.fandom.com/wiki/Karen_Beecher_(Prime_Earth)
energy_projection,kathy_branden,prime_earth,https://dc.fandom.com/wiki/Kathy_Branden_(Prime_Earth)
energy_projection,kavga,prime_earth,https://dc.fandom.com/wiki/Kavga_(Prime_Earth)
energy_projection,kellic,prime_earth,https://dc.fandom.com/wiki/Kellic_(Prime_Earth)
energy_projection,kevin_kho,prime_earth,https://dc.fandom.com/wiki/Kevin_Kho_(Prime_Earth)
energy_projection,kilowog,prime_earth,https://dc.fandom.com/wiki/Kilowog_(Prime_Earth)
energy_projection,kimiyo_hoshi,prime_earth,https://dc.fandom.com/wiki/Kimiyo_Hoshi_(Prime_Earth)
energy_projection,kiran_singh,prime_earth,https://dc.fandom.com/wiki/Kiran_Singh_(Prime_Earth)
energy_projection,komand_r,prime_earth,https://dc.fandom.com/wiki/Komand%27r_(Prime_Earth)
energy_projection,kon_el,prime_earth,https://dc.fandom.com/wiki/Kon-El_(Prime_Earth)
energy_projection,koriand_r,prime_earth,https://dc.fandom.com/wiki/Koriand%27r_(Prime_Earth)
energy_projection,krona,prime_earth,https://dc.fandom.com/wiki/Krona_(Prime_Earth)
energy_projection,langford_terrill,prime_earth,https://dc.fandom.com/wiki/Langford_Terrill_(Prime_Earth)
energy_projection,lapetus,prime_earth,https://dc.fandom.com/wiki/Lapetus_(Prime_Earth)
energy_projection,leash,prime_earth,https://dc.fandom.com/wiki/Leash_(Prime_Earth)
energy_projection,leonid_kovar,prime_earth,https://dc.fandom.com/wiki/Leonid_Kovar_(Prime_Earth)
energy_projection,light,prime_earth,https://dc.fandom.com/wiki/Light_(Prime_Earth)
energy_projection,lightray,prime_earth,https://dc.fandom.com/wiki/Lightray_(Prime_Earth)
energy_projection,lilith_clay,prime_earth,https://dc.fandom.com/wiki/Lilith_Clay_(Prime_Earth)
energy_projection,lime,prime_earth,https://dc.fandom.com/wiki/Lime_(Prime_Earth)
energy_projection,lord_beyond_the_void,prime_earth,https://dc.fandom.com/wiki/Lord_Beyond_the_Void_(Prime_Earth)
energy_projection,lord_crash,prime_earth,https://dc.fandom.com/wiki/Lord_Crash_(Prime_Earth)
energy_projection,lucien_gates,prime_earth,https://dc.fandom.com/wiki/Lucien_Gates_(Prime_Earth)
energy_projection,lump,prime_earth,https://dc.fandom.com/wiki/Lump_(Prime_Earth)
energy_projection,m_gann_m_orzz,prime_earth,https://dc.fandom.com/wiki/M%27gann_M%27orzz_(Prime_Earth)
energy_projection,m_yri_ah_j_onzz,prime_earth,https://dc.fandom.com/wiki/M%27yri%27ah_J%27onzz_(Prime_Earth)
energy_projection,m_dn_ght,prime_earth,https://dc.fandom.com/wiki/M1dn1ght_(Prime_Earth)
energy_projection,ma_alefa_ak,prime_earth,https://dc.fandom.com/wiki/Ma%27alefa%27ak_(Prime_Earth)
energy_projection,madame_atom,prime_earth,https://dc.fandom.com/wiki/Madame_Atom_(Prime_Earth)
energy_projection,maelstrom,prime_earth,https://dc.fandom.com/wiki/Maelstrom_(Prime_Earth)
energy_projection,mantis,prime_earth,https://dc.fandom.com/wiki/Mantis_(Prime_Earth)
energy_projection,mark_moonrider,prime_earth,https://dc.fandom.com/wiki/Mark_Moonrider_(Prime_Earth)
energy_projection,max_thrane,prime_earth,https://dc.fandom.com/wiki/Max_Thrane_(Prime_Earth)
energy_projection,mecha_manta,prime_earth,https://dc.fandom.com/wiki/Mecha_Manta_(Prime_Earth)
energy_projection,merlin,prime_earth,https://dc.fandom.com/wiki/Merlin_(Prime_Earth)
energy_projection,metron,prime_earth,https://dc.fandom.com/wiki/Metron_(Prime_Earth)
energy_projection,michael_carter,prime_earth,https://dc.fandom.com/wiki/Michael_Carter_(Prime_Earth)
energy_projection,miiyahbin_marten,prime_earth,https://dc.fandom.com/wiki/Miiyahbin_Marten_(Prime_Earth)
energy_projection,mikhail_arkadin,prime_earth,https://dc.fandom.com/wiki/Mikhail_Arkadin_(Prime_Earth)
energy_projection,mio,prime_earth,https://dc.fandom.com/wiki/Mio_(Prime_Earth)
energy_projection,mogo,prime_earth,https://dc.fandom.com/wiki/Mogo_(Prime_Earth)
energy_projection,mongul,prime_earth,https://dc.fandom.com/wiki/Mongul_(Prime_Earth)
energy_projection,naomi_mcduffie,prime_earth,https://dc.fandom.com/wiki/Naomi_McDuffie_(Prime_Earth)
energy_projection,nathaniel_adam,prime_earth,https://dc.fandom.com/wiki/Nathaniel_Adam_(Prime_Earth)
energy_projection,nathaniel_tryon,prime_earth,https://dc.fandom.com/wiki/Nathaniel_Tryon_(Prime_Earth)
energy_projection,neil_borman,prime_earth,https://dc.fandom.com/wiki/Neil_Borman_(Prime_Earth)
energy_projection,neil_quinn,prime_earth,https://dc.fandom.com/wiki/Neil_Quinn_(Prime_Earth)
energy_projection,nigel_smut,prime_earth,https://dc.fandom.com/wiki/Nigel_Smut_(Prime_Earth)
energy_projection,nix_uotan,prime_earth,https://dc.fandom.com/wiki/Nix_Uotan_(Prime_Earth)
energy_projection,nommo_balewa,prime_earth,https://dc.fandom.com/wiki/Nommo_Balewa_(Prime_Earth)
energy_projection,nuclear_man,prime_earth,https://dc.fandom.com/wiki/Nuclear_Man_(Prime_Earth)
energy_projection,oblivion,prime_earth,https://dc.fandom.com/wiki/Oblivion_(Prime_Earth)
energy_projection,paradox,prime_earth,https://dc.fandom.com/wiki/Paradox_(Prime_Earth)
energy_projection,phantom_stranger,prime_earth,https://dc.fandom.com/wiki/Phantom_Stranger_(Prime_Earth)
energy_projection,phillipe_rianne,prime_earth,https://dc.fandom.com/wiki/Phillipe_Rianne_(Prime_Earth)
energy_projection,power_boy,prime_earth,https://dc.fandom.com/wiki/Power_Boy_(Prime_Earth)
energy_projection,quell_mordeth,prime_earth,https://dc.fandom.com/wiki/Quell_Mordeth_(Prime_Earth)
energy_projection,rachel_berkowitz,prime_earth,https://dc.fandom.com/wiki/Rachel_Berkowitz_(Prime_Earth)
energy_projection,rainbow_creature,prime_earth,https://dc.fandom.com/wiki/Rainbow_Creature_(Prime_Earth)
energy_projection,rakshasi,prime_earth,https://dc.fandom.com/wiki/Rakshasi_(Prime_Earth)
energy_projection,rao,prime_earth,https://dc.fandom.com/wiki/Rao_(Prime_Earth)
energy_projection,raymond_terrill,prime_earth,https://dc.fandom.com/wiki/Raymond_Terrill_(Prime_Earth)
energy_projection,reiser,prime_earth,https://dc.fandom.com/wiki/Reiser_(Prime_Earth)
energy_projection,relic,prime_earth,https://dc.fandom.com/wiki/Relic_(Prime_Earth)
energy_projection,rendll,prime_earth,https://dc.fandom.com/wiki/Rendll_(Prime_Earth)
energy_projection,robinbot,prime_earth,https://dc.fandom.com/wiki/Robinbot_(Prime_Earth)
energy_projection,roland_loop,prime_earth,https://dc.fandom.com/wiki/Roland_Loop_(Prime_Earth)
energy_projection,ronald_raymond,prime_earth,https://dc.fandom.com/wiki/Ronald_Raymond_(Prime_Earth)
energy_projection,rose_tattoo,prime_earth,https://dc.fandom.com/wiki/Rose_Tattoo_(Prime_Earth)
energy_projection,roy_g_bivolo,prime_earth,https://dc.fandom.com/wiki/Roy_G._Bivolo_(Prime_Earth)
energy_projection,ryand_r,prime_earth,https://dc.fandom.com/wiki/Ryand%27r_(Prime_Earth)
energy_projection,scott_fischer,prime_earth,https://dc.fandom.com/wiki/Scott_Fischer_(Prime_Earth)
energy_projection,selena,prime_earth,https://dc.fandom.com/wiki/Selena_(Prime_Earth)
energy_projection,serafina_baldaur,prime_earth,https://dc.fandom.com/wiki/Serafina_Baldaur_(Prime_Earth)
energy_projection,sharon_vance,prime_earth,https://dc.fandom.com/wiki/Sharon_Vance_(Prime_Earth)
energy_projection,shepherd_ii,prime_earth,https://dc.fandom.com/wiki/Shepherd_II_(Prime_Earth)
energy_projection,silicon,prime_earth,https://dc.fandom.com/wiki/Silicon_(Prime_Earth)
energy_projection,simon_ecks,prime_earth,https://dc.fandom.com/wiki/Simon_Ecks_(Prime_Earth)
energy_projection,siracca,prime_earth,https://dc.fandom.com/wiki/Siracca_(Prime_Earth)
energy_projection,spark,prime_earth,https://dc.fandom.com/wiki/Spark_(Prime_Earth)
energy_projection,splyce,prime_earth,https://dc.fandom.com/wiki/Splyce_(Prime_Earth)
energy_projection,stel,prime_earth,https://dc.fandom.com/wiki/Stel_(Prime_Earth)
energy_projection,subject_a,prime_earth,https://dc.fandom.com/wiki/Subject_A-0_(Prime_Earth)
energy_projection,subject_b,prime_earth,https://dc.fandom.com/wiki/Subject_B-0_(Prime_Earth)
energy_projection,super_man_zero,prime_earth,https://dc.fandom.com/wiki/Super-Man_Zero_(Prime_Earth)
energy_projection,tagort,prime_earth,https://dc.fandom.com/wiki/Tagort_(Prime_Earth)
energy_projection,tempus_fuginaut,prime_earth,https://dc.fandom.com/wiki/Tempus_Fuginaut_(Prime_Earth)
energy_projection,thao_la,prime_earth,https://dc.fandom.com/wiki/Thao-La_(Prime_Earth)
energy_projection,tinderbox,prime_earth,https://dc.fandom.com/wiki/Tinderbox_(Prime_Earth)
energy_projection,tuebeen,prime_earth,https://dc.fandom.com/wiki/Tuebeen_(Prime_Earth)
energy_projection,tunguska,prime_earth,https://dc.fandom.com/wiki/Tunguska_(Prime_Earth)
energy_projection,ultra_humanite_ii,prime_earth,https://dc.fandom.com/wiki/Ultra-Humanite_II_(Prime_Earth)
energy_projection,umbrax,prime_earth,https://dc.fandom.com/wiki/Umbrax_(Prime_Earth)
energy_projection,vanessa_volt,prime_earth,https://dc.fandom.com/wiki/Vanessa_Volt_(Prime_Earth)
energy_projection,violet_harper,prime_earth,https://dc.fandom.com/wiki/Violet_Harper_(Prime_Earth)
energy_projection,virgil_hawkins,prime_earth,https://dc.fandom.com/wiki/Virgil_Hawkins_(Prime_Earth)
energy_projection,volk,prime_earth,https://dc.fandom.com/wiki/Volk_(Prime_Earth)
energy_projection,william_payton,prime_earth,https://dc.fandom.com/wiki/William_Payton_(Prime_Earth)
energy_projection,wraith,prime_earth,https://dc.fandom.com/wiki/Wraith_(Prime_Earth)
energy_projection,x_hal,prime_earth,https://dc.fandom.com/wiki/X%27Hal_(Prime_Earth)
energy_projection,xax,prime_earth,https://dc.fandom.com/wiki/Xax_(Prime_Earth)
energy_projection,xolotl,prime_earth,https://dc.fandom.com/wiki/Xolotl_(Prime_Earth)
energy_projection,xotar,prime_earth,https://dc.fandom.com/wiki/Xotar_(Prime_Earth)
energy_projection,zazzala,prime_earth,https://dc.fandom.com/wiki/Zazzala_(Prime_Earth)
energy_projection,zor_el,prime_earth,https://dc.fandom.com/wiki/Zor-El_(Prime_Earth)
energy_projection,zot,prime_earth,https://dc.fandom.com/wiki/Zot_(Prime_Earth)
energy_projection,zumbado,prime_earth,https://dc.fandom.com/wiki/Zumbado_(Prime_Earth)
energy_resistance,abraham_attah,prime_earth,https://dc.fandom.com/wiki/Abraham_Attah_(Prime_Earth)
energy_resistance,ascalon,prime_earth,https://dc.fandom.com/wiki/Ascalon_(Prime_Earth)
energy_resistance,bleez,prime_earth,https://dc.fandom.com/wiki/Bleez_(Prime_Earth)
energy_resistance,bridgit_pike,prime_earth,https://dc.fandom.com/wiki/Bridgit_Pike_(Prime_Earth)
energy_resistance,darkseid,prime_earth,https://dc.fandom.com/wiki/Darkseid_(Prime_Earth)
energy_resistance,deceilia,prime_earth,https://dc.fandom.com/wiki/Deceilia_(Prime_Earth)
energy_resistance,dinah_drake,prime_earth,https://dc.fandom.com/wiki/Dinah_Drake_(Prime_Earth)
energy_resistance,ethan_avery,prime_earth,https://dc.fandom.com/wiki/Ethan_Avery_(Prime_Earth)
energy_resistance,harvest,prime_earth,https://dc.fandom.com/wiki/Harvest_(Prime_Earth)
energy_resistance,john_constantine,prime_earth,https://dc.fandom.com/wiki/John_Constantine_(Prime_Earth)
energy_resistance,john_henry_irons,prime_earth,https://dc.fandom.com/wiki/John_Henry_Irons_(Prime_Earth)
energy_resistance,joseph_chamberlain,prime_earth,https://dc.fandom.com/wiki/Joseph_Chamberlain_(Prime_Earth)
energy_resistance,kong_kenan,prime_earth,https://dc.fandom.com/wiki/Kong_Kenan_(Prime_Earth)
energy_resistance,larfleeze,prime_earth,https://dc.fandom.com/wiki/Larfleeze_(Prime_Earth)
energy_resistance,mary_bromfield,prime_earth,https://dc.fandom.com/wiki/Mary_Bromfield_(Prime_Earth)
energy_resistance,necahual_martinez,prime_earth,https://dc.fandom.com/wiki/Necahual_Martinez_(Prime_Earth)
energy_resistance,nicolas_nolan,prime_earth,https://dc.fandom.com/wiki/Nicolas_Nolan_(Prime_Earth)
energy_resistance,roland_loop,prime_earth,https://dc.fandom.com/wiki/Roland_Loop_(Prime_Earth)
energy_resistance,shaggy_man,prime_earth,https://dc.fandom.com/wiki/Shaggy_Man_(Prime_Earth)
energy_resistance,ted_carson,prime_earth,https://dc.fandom.com/wiki/Ted_Carson_(Prime_Earth)
energy_resistance,teth_adam,prime_earth,https://dc.fandom.com/wiki/Teth-Adam_(Prime_Earth)
energy_resistance,victor_stone,prime_earth,https://dc.fandom.com/wiki/Victor_Stone_(Prime_Earth)
energy_transference,arak,prime_earth,https://dc.fandom.com/wiki/Arak_(Prime_Earth)
energy_transference,grymm,prime_earth,https://dc.fandom.com/wiki/Grymm_(Prime_Earth)
energy_transference,henry_henshaw,prime_earth,https://dc.fandom.com/wiki/Henry_Henshaw_(Prime_Earth)
energy_transference,lana_lang,prime_earth,https://dc.fandom.com/wiki/Lana_Lang_(Prime_Earth)
energy_transference,neil_quinn,prime_earth,https://dc.fandom.com/wiki/Neil_Quinn_(Prime_Earth)
energy_transference,poseidon,prime_earth,https://dc.fandom.com/wiki/Poseidon_(Prime_Earth)
energy_transference,relic,prime_earth,https://dc.fandom.com/wiki/Relic_(Prime_Earth)
energy_transference,rory_regan,prime_earth,https://dc.fandom.com/wiki/Rory_Regan_(Prime_Earth)
energy_transference,ryand_r,prime_earth,https://dc.fandom.com/wiki/Ryand%27r_(Prime_Earth)
energy_transference,singularity_jain,prime_earth,https://dc.fandom.com/wiki/Singularity_Jain_(Prime_Earth)
energy_transference,slade_wilson,prime_earth,https://dc.fandom.com/wiki/Slade_Wilson_(Prime_Earth)
energy_transference,william_glenmorgan,prime_earth,https://dc.fandom.com/wiki/William_Glenmorgan_(Prime_Earth)
energy_transference,wraith,prime_earth,https://dc.fandom.com/wiki/Wraith_(Prime_Earth)
enhanced_hearing,alexander_luthor,prime_earth,https://dc.fandom.com/wiki/Alexander_Luthor_(Prime_Earth)
enhanced_hearing,andrew_bennett,prime_earth,https://dc.fandom.com/wiki/Andrew_Bennett_(Prime_Earth)
enhanced_hearing,andrew_pulaski,prime_earth,https://dc.fandom.com/wiki/Andrew_Pulaski_(Prime_Earth)
enhanced_hearing,ashley_addams,prime_earth,https://dc.fandom.com/wiki/Ashley_Addams_(Prime_Earth)
enhanced_hearing,atlanna,prime_earth,https://dc.fandom.com/wiki/Atlanna_(Prime_Earth)
enhanced_hearing,barbara_minerva,prime_earth,https://dc.fandom.com/wiki/Barbara_Minerva_(Prime_Earth)
enhanced_hearing,baron_nightblood,prime_earth,https://dc.fandom.com/wiki/Baron_Nightblood_(Prime_Earth)
enhanced_hearing,cain,prime_earth,https://dc.fandom.com/wiki/Cain_(Prime_Earth)
enhanced_hearing,carcharodor,prime_earth,https://dc.fandom.com/wiki/Carcharodor_(Prime_Earth)
enhanced_hearing,catar_ol,prime_earth,https://dc.fandom.com/wiki/Catar-Ol_(Prime_Earth)
enhanced_hearing,cetea,prime_earth,https://dc.fandom.com/wiki/Cetea_(Prime_Earth)
enhanced_hearing,cha_rnn_o_zzm,prime_earth,https://dc.fandom.com/wiki/Cha%27rnn_O%27zzm_(Prime_Earth)
enhanced_hearing,charybdis,prime_earth,https://dc.fandom.com/wiki/Charybdis_(Prime_Earth)
enhanced_hearing,coombs,prime_earth,https://dc.fandom.com/wiki/Coombs_(Prime_Earth)
enhanced_hearing,corsar_thal,prime_earth,https://dc.fandom.com/wiki/Corsar_Thal_(Prime_Earth)
enhanced_hearing,corum_rath,prime_earth,https://dc.fandom.com/wiki/Corum_Rath_(Prime_Earth)
enhanced_hearing,count_berlin,prime_earth,https://dc.fandom.com/wiki/Count_Berlin_(Prime_Earth)
enhanced_hearing,dalen_nur,prime_earth,https://dc.fandom.com/wiki/Dalen_Nur_(Prime_Earth)
enhanced_hearing,dex_starr,prime_earth,https://dc.fandom.com/wiki/Dex-Starr_(Prime_Earth)
enhanced_hearing,dolphin,prime_earth,https://dc.fandom.com/wiki/Dolphin_(Prime_Earth)
enhanced_hearing,dru_zod,prime_earth,https://dc.fandom.com/wiki/Dru-Zod_(Prime_Earth)
enhanced_hearing,emily_briggs,prime_earth,https://dc.fandom.com/wiki/Emily_Briggs_(Prime_Earth)
enhanced_hearing,faora_hu_ul,prime_earth,https://dc.fandom.com/wiki/Faora_Hu-Ul_(Prime_Earth)
enhanced_hearing,garth,prime_earth,https://dc.fandom.com/wiki/Garth_(Prime_Earth)
enhanced_hearing,gustav_decobra,prime_earth,https://dc.fandom.com/wiki/Gustav_Decobra_(Prime_Earth)
enhanced_hearing,h_el,prime_earth,https://dc.fandom.com/wiki/H%27el_(Prime_Earth)
enhanced_hearing,hila,prime_earth,https://dc.fandom.com/wiki/Hila_(Prime_Earth)
enhanced_hearing,j_onn_j_onzz,prime_earth,https://dc.fandom.com/wiki/J%27onn_J%27onzz_(Prime_Earth)
enhanced_hearing,jackson_hyde,prime_earth,https://dc.fandom.com/wiki/Jackson_Hyde_(Prime_Earth)
enhanced_hearing,jax_ur,prime_earth,https://dc.fandom.com/wiki/Jax-Ur_(Prime_Earth)
enhanced_hearing,jefferson_pierce,prime_earth,https://dc.fandom.com/wiki/Jefferson_Pierce_(Prime_Earth)
enhanced_hearing,jonathan_samuel_kent,prime_earth,https://dc.fandom.com/wiki/Jonathan_Samuel_Kent_(Prime_Earth)
enhanced_hearing,jor_el,prime_earth,https://dc.fandom.com/wiki/Jor-El_(Prime_Earth)
enhanced_hearing,jurok_byss,prime_earth,https://dc.fandom.com/wiki/Jurok_Byss_(Prime_Earth)
enhanced_hearing,k_hym_j_onzz,prime_earth,https://dc.fandom.com/wiki/K%27hym_J%27onzz_(Prime_Earth)
enhanced_hearing,kadaver,prime_earth,https://dc.fandom.com/wiki/Kadaver_(Prime_Earth)
enhanced_hearing,kae,prime_earth,https://dc.fandom.com/wiki/Kae_(Prime_Earth)
enhanced_hearing,kara_zor_el,prime_earth,https://dc.fandom.com/wiki/Kara_Zor-El_(Prime_Earth)
enhanced_hearing,kirk_langstrom,prime_earth,https://dc.fandom.com/wiki/Kirk_Langstrom_(Prime_Earth)
enhanced_hearing,koah,prime_earth,https://dc.fandom.com/wiki/Koah_(Prime_Earth)
enhanced_hearing,kon_el,prime_earth,https://dc.fandom.com/wiki/Kon-El_(Prime_Earth)
enhanced_hearing,kong_kenan,prime_earth,https://dc.fandom.com/wiki/Kong_Kenan_(Prime_Earth)
enhanced_hearing,krush,prime_earth,https://dc.fandom.com/wiki/Krush_(Prime_Earth)
enhanced_hearing,krypto,prime_earth,https://dc.fandom.com/wiki/Krypto_(Prime_Earth)
enhanced_hearing,la_sangre,prime_earth,https://dc.fandom.com/wiki/La_Sangre_(Prime_Earth)
enhanced_hearing,lagoon_boy,prime_earth,https://dc.fandom.com/wiki/Lagoon_Boy_(Prime_Earth)
enhanced_hearing,lammia,prime_earth,https://dc.fandom.com/wiki/Lammia_(Prime_Earth)
enhanced_hearing,lar_on,prime_earth,https://dc.fandom.com/wiki/Lar-On_(Prime_Earth)
enhanced_hearing,leot,prime_earth,https://dc.fandom.com/wiki/Leot_(Prime_Earth)
enhanced_hearing,lilith_demon,prime_earth,https://dc.fandom.com/wiki/Lilith_(demon)_(Prime_Earth)
enhanced_hearing,lobo,prime_earth,https://dc.fandom.com/wiki/Lobo_(Prime_Earth)
enhanced_hearing,lois_lane,prime_earth,https://dc.fandom.com/wiki/Lois_Lane_(Prime_Earth)
enhanced_hearing,loke,prime_earth,https://dc.fandom.com/wiki/Loke_(Prime_Earth)
enhanced_hearing,lor_zod,prime_earth,https://dc.fandom.com/wiki/Lor-Zod_(Prime_Earth)
enhanced_hearing,lucia_hyde,prime_earth,https://dc.fandom.com/wiki/Lucia_Hyde_(Prime_Earth)
enhanced_hearing,lucifer_morningstar,prime_earth,https://dc.fandom.com/wiki/Lucifer_Morningstar_(Prime_Earth)
enhanced_hearing,m_gann_m_orzz,prime_earth,https://dc.fandom.com/wiki/M%27gann_M%27orzz_(Prime_Earth)
enhanced_hearing,m_yri_ah_j_onzz,prime_earth,https://dc.fandom.com/wiki/M%27yri%27ah_J%27onzz_(Prime_Earth)
enhanced_hearing,ma_alefa_ak,prime_earth,https://dc.fandom.com/wiki/Ma%27alefa%27ak_(Prime_Earth)
enhanced_hearing,mari_mccabe,prime_earth,https://dc.fandom.com/wiki/Mari_McCabe_(Prime_Earth)
enhanced_hearing,mary_seward,prime_earth,https://dc.fandom.com/wiki/Mary_Seward_(Prime_Earth)
enhanced_hearing,mera,prime_earth,https://dc.fandom.com/wiki/Mera_(Prime_Earth)
enhanced_hearing,michael_carter,prime_earth,https://dc.fandom.com/wiki/Michael_Carter_(Prime_Earth)
enhanced_hearing,milkman_man,prime_earth,https://dc.fandom.com/wiki/Milkman_Man_(Prime_Earth)
enhanced_hearing,murk,prime_earth,https://dc.fandom.com/wiki/Murk_(Prime_Earth)
enhanced_hearing,natalia_mitternacht,prime_earth,https://dc.fandom.com/wiki/Natalia_Mitternacht_(Prime_Earth)
enhanced_hearing,nereus,prime_earth,https://dc.fandom.com/wiki/Nereus_(Prime_Earth)
enhanced_hearing,niccolai_tepes,prime_earth,https://dc.fandom.com/wiki/Niccolai_Tepes_(Prime_Earth)
enhanced_hearing,nina_skorzeny,prime_earth,https://dc.fandom.com/wiki/Nina_Skorzeny_(Prime_Earth)
enhanced_hearing,non,prime_earth,https://dc.fandom.com/wiki/Non_(Prime_Earth)
enhanced_hearing,nuidis_vulko,prime_earth,https://dc.fandom.com/wiki/Nuidis_Vulko_(Prime_Earth)
enhanced_hearing,ondine,prime_earth,https://dc.fandom.com/wiki/Ondine_(Prime_Earth)
enhanced_hearing,orm_marius,prime_earth,https://dc.fandom.com/wiki/Orm_Marius_(Prime_Earth)
enhanced_hearing,orvax_marius,prime_earth,https://dc.fandom.com/wiki/Orvax_Marius_(Prime_Earth)
enhanced_hearing,pup_pup,prime_earth,https://dc.fandom.com/wiki/Pup_Pup_(Prime_Earth)
