character,universe,property_name,value
tempus_fuginaut,prime_earth,gender,male
tempus_fuginaut,prime_earth,eyes,blue
tempus_fuginaut,prime_earth,universe,prime_earth
tempus_fuginaut,prime_earth,creators,dan_didio_justin_jordan_kenneth_rocafort
thao_la,prime_earth,real_name,thao_la
thao_la,prime_earth,relatives,unnamed_brother_deceased
thao_la,prime_earth,affiliation,mongul_ii
thao_la,prime_earth,alignment,neutral
thao_la,prime_earth,identity,public_identity
thao_la,prime_earth,race,phaelosian
thao_la,prime_earth,occupation,slave
thao_la,prime_earth,gender,female
thao_la,prime_earth,eyes,brown
thao_la,prime_earth,hair,black
thao_la,prime_earth,universe,prime_earth
thao_la,prime_earth,creators,phillip_kennedy_johnson_daniel_sampere
toghurrhu,prime_earth,real_name,toghurrhu
toghurrhu,prime_earth,main_alias,tigorr
toghurrhu,prime_earth,affiliation,omega_men
toghurrhu,prime_earth,base_of_operations,vega
toghurrhu,prime_earth,identity,public_identity
toghurrhu,prime_earth,race,karnan
toghurrhu,prime_earth,gender,male
toghurrhu,prime_earth,eyes,yellow
toghurrhu,prime_earth,hair,orange
toghurrhu,prime_earth,universe,prime_earth
toghurrhu,prime_earth,creators,marv_wolfman_joe_staton
toris,prime_earth,real_name,toris
toris,prime_earth,affiliation,green_lantern_corps
toris,prime_earth,alignment,good
toris,prime_earth,identity,public_identity
toris,prime_earth,gender,male
toris,prime_earth,universe,futures_end
toris,prime_earth,creators,geoff_johns_doug_mahnke
tsavo_ii,prime_earth,real_name,tsavo
tsavo_ii,prime_earth,relatives,roho_brother_king_and_queen_of_ngo_parents
tsavo_ii,prime_earth,affiliation,crucible_academy
tsavo_ii,prime_earth,alignment,good
tsavo_ii,prime_earth,race,ngoan
tsavo_ii,prime_earth,gender,male
tsavo_ii,prime_earth,universe,prime_earth
tsavo_ii,prime_earth,creators,kate_perkins_mike_johnson_emanuela_lupacchino
tyyde,prime_earth,real_name,tyyde
tyyde,prime_earth,main_alias,fleet_admiral_tyyde
tyyde,prime_earth,affiliation,formerly_triumvirate_of_sea_gods
tyyde,prime_earth,base_of_operations,blood_reef_formerly_aquos
tyyde,prime_earth,alignment,neutral
tyyde,prime_earth,identity,secret_identity
tyyde,prime_earth,race,god
tyyde,prime_earth,marital_status,single
tyyde,prime_earth,occupation,god_conqueror
tyyde,prime_earth,gender,female
tyyde,prime_earth,eyes,yellow
tyyde,prime_earth,hair,pink
tyyde,prime_earth,skin,orange
tyyde,prime_earth,universe,sphere_of_the_gods
tyyde,prime_earth,creators,scott_snyder_francis_manapul
ultra,prime_earth,real_name,ultra
ultra,prime_earth,main_alias,ultra_the_multi_alien
ultra,prime_earth,other_aliases,infinitus_infinite_man
ultra,prime_earth,base_of_operations,rann_canada_thanagar
ultra,prime_earth,alignment,neutral
ultra,prime_earth,identity,public_identity
ultra,prime_earth,marital_status,single
ultra,prime_earth,gender,male
ultra,prime_earth,eyes,white
ultra,prime_earth,hair,no_hair_green
ultra,prime_earth,universe,prime_earth
ultra,prime_earth,creators,dave_wood_lee_elias_jeff_lemire_mike_mckone
ultra_humanite,prime_earth,real_name,unknown
ultra_humanite,prime_earth,main_alias,ultra_humanite
ultra_humanite,prime_earth,base_of_operations,phantom_zone
ultra_humanite,prime_earth,alignment,bad
ultra_humanite,prime_earth,identity,secret_identity
ultra_humanite,prime_earth,marital_status,single
ultra_humanite,prime_earth,gender,male
ultra_humanite,prime_earth,hair,no_hair
ultra_humanite,prime_earth,universe,prime_earth
ultra_humanite,prime_earth,creators,jerry_siegel_joe_shuster
ultraa,prime_earth,real_name,ultraa
ultraa,prime_earth,other_aliases,prince_ultraa
ultraa,prime_earth,affiliation,house_of_the_blood_royale_dissolved
ultraa,prime_earth,base_of_operations,tae_tamrac_almerac
ultraa,prime_earth,alignment,neutral
ultraa,prime_earth,identity,public_identity
ultraa,prime_earth,race,almeracian
ultraa,prime_earth,marital_status,single
ultraa,prime_earth,occupation,prisioner_formerly_prince_of_almerac
ultraa,prime_earth,gender,male
ultraa,prime_earth,eyes,blue
ultraa,prime_earth,hair,red
ultraa,prime_earth,universe,prime_earth
ultraa,prime_earth,creators,gerry_conway_george_tuska
umbrax,prime_earth,real_name,umbrax
umbrax,prime_earth,main_alias,umbrax
umbrax,prime_earth,other_aliases,living_star_sentient_black_sun
umbrax,prime_earth,affiliation,sinestro_legion_of_doom
umbrax,prime_earth,base_of_operations,mobile_moving_unseen_through_space_in_a_living_phantom_galaxy
umbrax,prime_earth,alignment,bad
umbrax,prime_earth,universe,prime_earth
umbrax,prime_earth,creators,scott_snyder_jorge_jim_nez
vanessa_volt,prime_earth,real_name,vanessa_volt
vanessa_volt,prime_earth,main_alias,constellation
vanessa_volt,prime_earth,alignment,bad
vanessa_volt,prime_earth,identity,public_identity
vanessa_volt,prime_earth,marital_status,single
vanessa_volt,prime_earth,gender,female
vanessa_volt,prime_earth,eyes,green
vanessa_volt,prime_earth,hair,white
vanessa_volt,prime_earth,universe,prime_earth
vanessa_volt,prime_earth,creators,mikey_way_shaun_simon_ilias_kyriazis
vartox,prime_earth,real_name,vartox
vartox,prime_earth,other_aliases,vernon_o_valeron_hyper_man
vartox,prime_earth,affiliation,channel
vartox,prime_earth,alignment,good
vartox,prime_earth,race,valeronian
vartox,prime_earth,gender,male
vartox,prime_earth,eyes,brown
vartox,prime_earth,hair,brown
vartox,prime_earth,universe,prime_earth
vartox,prime_earth,creators,cary_bates_curt_swan
vax,prime_earth,real_name,vax
vax,prime_earth,affiliation,formerly_crucible_academy
vax,prime_earth,alignment,bad
vax,prime_earth,gender,male
vax,prime_earth,eyes,orange
vax,prime_earth,universe,prime_earth
vax,prime_earth,creators,kate_perkins_mike_johnson_emanuela_lupacchino
victoria_viceroy,prime_earth,real_name,victoria_viceroy
victoria_viceroy,prime_earth,base_of_operations,noma
victoria_viceroy,prime_earth,alignment,good
victoria_viceroy,prime_earth,identity,public_identity
victoria_viceroy,prime_earth,marital_status,single
victoria_viceroy,prime_earth,occupation,hero
victoria_viceroy,prime_earth,gender,female
victoria_viceroy,prime_earth,eyes,brown
victoria_viceroy,prime_earth,hair,brown
victoria_viceroy,prime_earth,universe,prime_earth
victoria_viceroy,prime_earth,creators,tony_bedard_pascal_alixe
weird,prime_earth,real_name,unknown
weird,prime_earth,main_alias,the_weird
weird,prime_earth,other_aliases,walter_langley
weird,prime_earth,affiliation,stormwatch
weird,prime_earth,alignment,good
weird,prime_earth,identity,secret_identity
weird,prime_earth,gender,male
weird,prime_earth,universe,prime_earth
weird,prime_earth,creators,jim_starlin_bernie_wrightson
wisdom,prime_earth,real_name,wisdom
wisdom,prime_earth,affiliation,omega_titans
wisdom,prime_earth,base_of_operations,source_wall
wisdom,prime_earth,alignment,neutral
wisdom,prime_earth,gender,genderless
wisdom,prime_earth,height,variable
wisdom,prime_earth,weight,variable
wisdom,prime_earth,universe,prime_earth
wisdom,prime_earth,creators,scott_snyder_james_tynion_iv_joshua_williamson_jorge_jim_nez
wonder,prime_earth,real_name,wonder
wonder,prime_earth,affiliation,omega_titans
wonder,prime_earth,base_of_operations,source_wall
wonder,prime_earth,alignment,neutral
wonder,prime_earth,gender,genderless
wonder,prime_earth,height,variable
wonder,prime_earth,weight,variable
wonder,prime_earth,universe,prime_earth
wonder,prime_earth,creators,scott_snyder_james_tynion_iv_joshua_williamson_jorge_jim_nez
worldkiller,prime_earth,real_name,worldkiller
worldkiller,prime_earth,relatives,diasporan_king_former_host_deceased_supergirl_former_host
worldkiller,prime_earth,affiliation,worldkillers_formerly_diasporans
worldkiller,prime_earth,base_of_operations,mobile
worldkiller,prime_earth,alignment,bad
worldkiller,prime_earth,identity,secret_identity
worldkiller,prime_earth,marital_status,single
worldkiller,prime_earth,eyes,green
worldkiller,prime_earth,hair,no_hair
worldkiller,prime_earth,universe,prime_earth
worldkiller,prime_earth,creators,tony_bedard_yildiray_cinar
wraith,prime_earth,real_name,unknown
wraith,prime_earth,main_alias,wraith
wraith,prime_earth,affiliation,united_states_army
wraith,prime_earth,base_of_operations,the_machine
wraith,prime_earth,alignment,neutral
wraith,prime_earth,identity,secret_identity
wraith,prime_earth,marital_status,single
wraith,prime_earth,occupation,government_agent
wraith,prime_earth,gender,male
wraith,prime_earth,eyes,red
wraith,prime_earth,hair,no_hair
wraith,prime_earth,skin,blue
wraith,prime_earth,universe,prime_earth
wraith,prime_earth,creators,scott_snyder_jim_lee
xanthos,prime_earth,real_name,xanthos
xanthos,prime_earth,base_of_operations,mizlar
xanthos,prime_earth,alignment,good
xanthos,prime_earth,identity,public_identity
xanthos,prime_earth,occupation,co_defender
xanthos,prime_earth,gender,male
xanthos,prime_earth,eyes,black
xanthos,prime_earth,universe,prime_earth
xanthos,prime_earth,creators,gardner_fox_carmine_infantino
yrra_cynril,prime_earth,real_name,yrra_cynril
yrra_cynril,prime_earth,main_alias,fatality
yrra_cynril,prime_earth,other_aliases,star_sapphire
yrra_cynril,prime_earth,affiliation,formerly_star_sapphire_corps_new_guardians_sinestro_corps
yrra_cynril,prime_earth,base_of_operations,mobile_sector
yrra_cynril,prime_earth,alignment,neutral
yrra_cynril,prime_earth,identity,secret_identity
yrra_cynril,prime_earth,race,xanshian
yrra_cynril,prime_earth,marital_status,single
yrra_cynril,prime_earth,occupation,star_sapphire_warrior_assassin
yrra_cynril,prime_earth,gender,female
yrra_cynril,prime_earth,height,NA
yrra_cynril,prime_earth,weight,lbs_kg
yrra_cynril,prime_earth,eyes,brown
yrra_cynril,prime_earth,hair,black
yrra_cynril,prime_earth,universe,prime_earth
yrra_cynril,prime_earth,creators,ron_marz_darryl_banks
z_kran_z_rann,prime_earth,real_name,z_kran_z_rann
z_kran_z_rann,prime_earth,other_aliases,green_lantern
z_kran_z_rann,prime_earth,affiliation,green_lantern_corps_first_seven_green_lanterns
z_kran_z_rann,prime_earth,base_of_operations,mars
z_kran_z_rann,prime_earth,alignment,good
z_kran_z_rann,prime_earth,race,white_martian
z_kran_z_rann,prime_earth,gender,male
z_kran_z_rann,prime_earth,eyes,red
z_kran_z_rann,prime_earth,hair,no_hair
z_kran_z_rann,prime_earth,skin,white
z_kran_z_rann,prime_earth,universe,prime_earth
z_kran_z_rann,prime_earth,creators,sam_humphries_robson_rocha
zan,prime_earth,real_name,zan
zan,prime_earth,relatives,jayna_twin_sister_unnamed_fatherjudge_raylon_grandfather
zan,prime_earth,affiliation,wonder_twins_young_justice
zan,prime_earth,base_of_operations,hall_of_justice_formerly_exxor
zan,prime_earth,alignment,good
zan,prime_earth,identity,public_identity
zan,prime_earth,race,exxorian
zan,prime_earth,citizenship,american
zan,prime_earth,marital_status,single
zan,prime_earth,occupation,student_intern_guide
zan,prime_earth,gender,male
zan,prime_earth,eyes,brown
zan,prime_earth,hair,black
zan,prime_earth,universe,prime_earth
zan,prime_earth,creators,e_nelson_bridwell_ramona_fradon
zazzala,prime_earth,real_name,zazzala
zazzala,prime_earth,main_alias,queen_bee
zazzala,prime_earth,alignment,bad
zazzala,prime_earth,identity,secret_identity
zazzala,prime_earth,gender,female
zazzala,prime_earth,height,NA
zazzala,prime_earth,eyes,blue
zazzala,prime_earth,hair,black
zazzala,prime_earth,universe,prime_earth
zazzala,prime_earth,creators,gardner_fox_mike_sekowsky
zeus,prime_earth,real_name,zeus
zeus,prime_earth,other_aliases,zeke_blake_hooper
zeus,prime_earth,relatives,cronus_father_deceased_rhea_mother_zola_mother_he_as_zeke_hera_sister_wife_deceased_poseidon_brother_hades_brother_demeter_sister_hestia_sister_first_born_son_ares_son_hephaestus_son_dionysus_son_hermes_son_phoebus_apollo_son_eris_daughter_artemis_daughter_aphrodite_daughter_deceased_athena_daughter_persephone_daughter_perseus_son_deceased_hercules_son_deceased_lennox_son_deceased_diana_daughter_jason_son_cassandra_daugther_siracca_daugther_milan_son_several_other_childrenamazons_granddaughters_cassie_sandsmark_granddaughter_see_gods_of_olympus_for_more
zeus,prime_earth,affiliation,gods_of_olympus
zeus,prime_earth,base_of_operations,mobile_formerly_mount_olympus
zeus,prime_earth,alignment,neutral
zeus,prime_earth,identity,public_identity
zeus,prime_earth,race,god_of_olympus
zeus,prime_earth,citizenship,olympian
zeus,prime_earth,marital_status,married
zeus,prime_earth,occupation,king_of_the_gods_of_olympus_god_of_the_sky_and_the_storms
zeus,prime_earth,gender,male
zeus,prime_earth,eyes,blue
zeus,prime_earth,hair,black
zeus,prime_earth,universe,sphere_of_the_gods
andrina_curry,prime_earth,real_name,andrina_curry
andrina_curry,prime_earth,main_alias,andy_curry
andrina_curry,prime_earth,other_aliases,princess_andy
andrina_curry,prime_earth,relatives,orin_ancestor_deceased_lammia_great_grandmother_tom_curry_paternal_grandfather_deceased_atlanna_paternal_grandmother_ryus_maternal_grandfather_deceased_arthur_curry_father_mera_mother_orm_half_uncle_tula_step_aunt_hila_aunt_garth_adoptive_brother
andrina_curry,prime_earth,affiliation,aquaman_family_atlantean_royal_family
andrina_curry,prime_earth,base_of_operations,amnesty_bay
andrina_curry,prime_earth,alignment,good
andrina_curry,prime_earth,identity,public_identity
andrina_curry,prime_earth,race,human_atlantean_hybrid
andrina_curry,prime_earth,citizenship,atlantean_american
andrina_curry,prime_earth,marital_status,single
andrina_curry,prime_earth,gender,female
andrina_curry,prime_earth,eyes,blue
andrina_curry,prime_earth,hair,red
andrina_curry,prime_earth,universe,prime_earth
andrina_curry,prime_earth,creators,kelly_sue_deconnick
arni_ajar,prime_earth,real_name,arni_ajar
arni_ajar,prime_earth,other_aliases,dead_water
arni_ajar,prime_earth,affiliation,federal_bureau_of_investigation
arni_ajar,prime_earth,alignment,good
arni_ajar,prime_earth,identity,public_identity
arni_ajar,prime_earth,citizenship,american
arni_ajar,prime_earth,marital_status,single
arni_ajar,prime_earth,occupation,f_b_i_agent
arni_ajar,prime_earth,gender,female
arni_ajar,prime_earth,eyes,brown
arni_ajar,prime_earth,hair,black
arni_ajar,prime_earth,universe,prime_earth
arni_ajar,prime_earth,creators,dan_abnett_brett_booth
atlan,prime_earth,real_name,atlan
atlan,prime_earth,main_alias,dead_king
atlan,prime_earth,other_aliases,king_atlan_father_of_atlantis
atlan,prime_earth,relatives,orin_i_brother_sala_wife_deceased_unnamed_son_deceased_unnamed_daughter_deceased_atlanna_descendant_arthur_curry_aquaman_descendant_orm_ocean_master_descendant_andy_descendant_unnamed_sister_in_law_deceased_arion_ancestor_calcylha_ancestor_dark_majistra_ancestor_uvian_ancestor_deceased
atlan,prime_earth,affiliation,atlantean_royal_family
atlan,prime_earth,base_of_operations,atlantis
atlan,prime_earth,alignment,bad
atlan,prime_earth,identity,public_identity
atlan,prime_earth,citizenship,atlantean
atlan,prime_earth,marital_status,widowed
atlan,prime_earth,occupation,formerly_king_of_atlantis
atlan,prime_earth,gender,male
atlan,prime_earth,height,NA
atlan,prime_earth,weight,lbs_kg
atlan,prime_earth,eyes,blue
atlan,prime_earth,hair,blond
atlan,prime_earth,universe,prime_earth
atlan,prime_earth,creators,peter_david_esteban_maroto
caille,prime_earth,real_name,cailleach
caille,prime_earth,main_alias,caille
caille,prime_earth,relatives,namma_mother_father_sea_father
caille,prime_earth,base_of_operations,amnesty_unspoken_water
caille,prime_earth,alignment,good
caille,prime_earth,identity,public_identity
caille,prime_earth,race,demigod
caille,prime_earth,marital_status,single
caille,prime_earth,gender,female
caille,prime_earth,eyes,grey
caille,prime_earth,hair,black
caille,prime_earth,skin,blue
caille,prime_earth,universe,prime_earth
caille,prime_earth,creators,kelly_sue_deconnick_robson_rocha
coombs,prime_earth,real_name,coombs
coombs,prime_earth,main_alias,chimera
coombs,prime_earth,alignment,bad
coombs,prime_earth,identity,public_identity
coombs,prime_earth,gender,male
coombs,prime_earth,eyes,red
coombs,prime_earth,hair,no_hair
coombs,prime_earth,universe,prime_earth
coombs,prime_earth,creators,jack_miller_nick_cardy
david_hyde,prime_earth,real_name,david_milton_hyde
david_hyde,prime_earth,main_alias,black_manta
david_hyde,prime_earth,other_aliases,yellow_lantern_fisher_king
david_hyde,prime_earth,relatives,jesse_hyde_father_deceased_ramona_hyde_montez_mother_deceased_oscar_montez_step_father_jackson_hyde_son
david_hyde,prime_earth,affiliation,n_e_m_o_secret_society_of_super_villains_formerly_suicide_squad_injustice_league_sinestro_corps_legion_of_doom_barbatos
david_hyde,prime_earth,base_of_operations,mobileformerly_hall_of_doom_belle_reve_baltimore
david_hyde,prime_earth,alignment,bad
david_hyde,prime_earth,identity,secret_identity
david_hyde,prime_earth,citizenship,american
david_hyde,prime_earth,marital_status,single
david_hyde,prime_earth,occupation,pirate_treasure_hunter_mercenary_terrorist
david_hyde,prime_earth,gender,male
david_hyde,prime_earth,height,NA
david_hyde,prime_earth,weight,lbs_kg
david_hyde,prime_earth,eyes,black
david_hyde,prime_earth,hair,bald
david_hyde,prime_earth,universe,prime_earth
david_hyde,prime_earth,creators,bob_haney_nick_cardy
fin,prime_earth,real_name,unknown
fin,prime_earth,main_alias,fin
fin,prime_earth,relatives,scale_brother_deceased
fin,prime_earth,affiliation,revolutionaries_formerly_suicide_squad
fin,prime_earth,base_of_operations,international
fin,prime_earth,alignment,bad
fin,prime_earth,identity,secret_identity
fin,prime_earth,citizenship,atlantean
fin,prime_earth,marital_status,single
fin,prime_earth,occupation,terrorist
fin,prime_earth,gender,male
fin,prime_earth,eyes,red
fin,prime_earth,hair,no_hair
fin,prime_earth,skin,green
fin,prime_earth,universe,prime_earth
fin,prime_earth,creators,tom_taylor_bruno_redondo
gole,prime_earth,real_name,gole
gole,prime_earth,affiliation,deep_six
gole,prime_earth,alignment,bad
gole,prime_earth,identity,public_identity
gole,prime_earth,race,new_god
gole,prime_earth,citizenship,apokoliptian
gole,prime_earth,gender,male
gole,prime_earth,skin,green
gole,prime_earth,universe,fourth_world_sphere_of_the_gods
gole,prime_earth,creators,jack_kirby
grace_balin,prime_earth,real_name,grace_balin
grace_balin,prime_earth,main_alias,orca
grace_balin,prime_earth,relatives,jonah_balin_nephew_deceased
grace_balin,prime_earth,affiliation,run_offs_formerly_whale_s_enders
grace_balin,prime_earth,base_of_operations,bludhaven
grace_balin,prime_earth,alignment,neutral
grace_balin,prime_earth,identity,public_identity
grace_balin,prime_earth,citizenship,american
grace_balin,prime_earth,gender,female
grace_balin,prime_earth,hair,no_hair
grace_balin,prime_earth,universe,prime_earth
grace_balin,prime_earth,creators,larry_hama_scott_mcdaniel
guppy,prime_earth,real_name,unknown
guppy,prime_earth,main_alias,guppy
guppy,prime_earth,relatives,king_sturgeon_father_deceased
guppy,prime_earth,base_of_operations,bludhaven
guppy,prime_earth,alignment,neutral
guppy,prime_earth,marital_status,single
guppy,prime_earth,occupation,petty_criminal
guppy,prime_earth,gender,male
guppy,prime_earth,eyes,black
guppy,prime_earth,skin,grey
guppy,prime_earth,universe,prime_earth
guppy,prime_earth,creators,sam_humphries_bernard_chang
jackson_hyde,prime_earth,real_name,jackson_hyde
jackson_hyde,prime_earth,main_alias,aqualad
jackson_hyde,prime_earth,relatives,jesse_hyde_paternal_grandfather_deceased_ramona_hyde_montez_paternal_grandmother_deceased_lokua_maternal_grandfather_deceased_david_hyde_father_lucia_hyde_mother
jackson_hyde,prime_earth,affiliation,aquaman_family_justice_league_young_justice_formerly_teen_titans
jackson_hyde,prime_earth,base_of_operations,amnesty_bay_formerly_titans_tower_san_francisco_new_mexico
jackson_hyde,prime_earth,alignment,good
jackson_hyde,prime_earth,identity,secret_identity
jackson_hyde,prime_earth,race,human_atlantean_hybrid
jackson_hyde,prime_earth,citizenship,american
jackson_hyde,prime_earth,marital_status,single
jackson_hyde,prime_earth,occupation,vigilante
jackson_hyde,prime_earth,gender,male
jackson_hyde,prime_earth,height,NA
jackson_hyde,prime_earth,weight,lbs_kg
jackson_hyde,prime_earth,eyes,blue
jackson_hyde,prime_earth,hair,blond_black_see_trivia
jackson_hyde,prime_earth,universe,prime_earth
jackson_hyde,prime_earth,creators,greg_weisman_brandon_vietti_phil_bourassa
jaffar,prime_earth,real_name,jaffar
jaffar,prime_earth,affiliation,deep_six
jaffar,prime_earth,alignment,bad
jaffar,prime_earth,identity,public_identity
jaffar,prime_earth,race,new_god
jaffar,prime_earth,citizenship,apokoliptian
jaffar,prime_earth,gender,male
jaffar,prime_earth,skin,green
jaffar,prime_earth,universe,fourth_world_sphere_of_the_gods
jaffar,prime_earth,creators,jack_kirby
jonah_payne,prime_earth,real_name,jonah_kendry_payne
jonah_payne,prime_earth,main_alias,dead_water
jonah_payne,prime_earth,relatives,elaine_ames_ex_wife_joshie_payne_son
jonah_payne,prime_earth,alignment,bad
jonah_payne,prime_earth,identity,public_identity
jonah_payne,prime_earth,citizenship,american
jonah_payne,prime_earth,marital_status,divorced
jonah_payne,prime_earth,occupation,marine_engineer
jonah_payne,prime_earth,gender,male
jonah_payne,prime_earth,hair,brown
jonah_payne,prime_earth,universe,prime_earth
jonah_payne,prime_earth,creators,dan_abnett_vicente_cifuentes
kamo,prime_earth,real_name,kamo
kamo,prime_earth,other_aliases,kamohoalii
kamo,prime_earth,relatives,nanaue_son
kamo,prime_earth,affiliation,gods_of_hawaii
kamo,prime_earth,base_of_operations,earth
kamo,prime_earth,alignment,bad
kamo,prime_earth,identity,public_identity
kamo,prime_earth,race,god
kamo,prime_earth,occupation,god_of_sharks
kamo,prime_earth,gender,male
kamo,prime_earth,hair,no_hair
kamo,prime_earth,universe,sphere_of_the_gods
karaqan,prime_earth,real_name,karaqan
karaqan,prime_earth,affiliation,atlantean_royal_family
karaqan,prime_earth,base_of_operations,iceland
karaqan,prime_earth,alignment,neutral
karaqan,prime_earth,identity,secret_identity
karaqan,prime_earth,marital_status,single
karaqan,prime_earth,occupation,ancient_protector_of_atlantis
karaqan,prime_earth,hair,no_hair
karaqan,prime_earth,universe,prime_earth
karaqan,prime_earth,creators,jeff_parker_paul_pelletier
karshon,prime_earth,real_name,karshon
karshon,prime_earth,main_alias,the_shark
karshon,prime_earth,affiliation,suicide_squad
karshon,prime_earth,alignment,bad
karshon,prime_earth,identity,public_identity
karshon,prime_earth,marital_status,single
karshon,prime_earth,occupation,criminal
karshon,prime_earth,gender,male
karshon,prime_earth,height,NA
karshon,prime_earth,weight,lbs_kg
karshon,prime_earth,eyes,black
karshon,prime_earth,hair,no_hair
karshon,prime_earth,skin,grey
karshon,prime_earth,universe,prime_earth
karshon,prime_earth,creators,john_broome_gil_kane
king_sturgeon,prime_earth,real_name,unknown
king_sturgeon,prime_earth,main_alias,king_sturgeon
king_sturgeon,prime_earth,other_aliases,the_menace_of_bl_dhaven
king_sturgeon,prime_earth,relatives,guppy_son
king_sturgeon,prime_earth,base_of_operations,bludhaven
king_sturgeon,prime_earth,alignment,bad
king_sturgeon,prime_earth,identity,public_identity
king_sturgeon,prime_earth,occupation,former_gang_leader
king_sturgeon,prime_earth,gender,male
king_sturgeon,prime_earth,eyes,black
king_sturgeon,prime_earth,skin,grey
king_sturgeon,prime_earth,universe,prime_earth
king_sturgeon,prime_earth,creators,sam_humphries_bernard_chang
kordax,prime_earth,real_name,kordax
kordax,prime_earth,main_alias,number_one
kordax,prime_earth,relatives,arthur_curry_descendant
kordax,prime_earth,affiliation,scorpio
kordax,prime_earth,base_of_operations,cook_strait_former
kordax,prime_earth,alignment,bad
kordax,prime_earth,identity,public_identity
kordax,prime_earth,occupation,former_leader_of_scorpio
kordax,prime_earth,gender,male
kordax,prime_earth,eyes,green
kordax,prime_earth,hair,blond
kordax,prime_earth,universe,prime_earth
kordax,prime_earth,creators,peter_david_esteban_maroto
kurin,prime_earth,real_name,kurin
kurin,prime_earth,other_aliases,pyron
kurin,prime_earth,affiliation,deep_six
kurin,prime_earth,alignment,bad
kurin,prime_earth,identity,public_identity
kurin,prime_earth,race,new_god
kurin,prime_earth,citizenship,apokoliptian
kurin,prime_earth,gender,male
kurin,prime_earth,skin,green
kurin,prime_earth,universe,fourth_world_sphere_of_the_gods
kurin,prime_earth,creators,jack_kirby
laurence_quinn,prime_earth,real_name,laurence_quinn
laurence_quinn,prime_earth,main_alias,dead_water
laurence_quinn,prime_earth,base_of_operations,valez_base_cape_valez_gulf_of_mexico
laurence_quinn,prime_earth,alignment,bad
laurence_quinn,prime_earth,identity,public_identity
laurence_quinn,prime_earth,citizenship,american
laurence_quinn,prime_earth,occupation,biologist
laurence_quinn,prime_earth,gender,male
laurence_quinn,prime_earth,hair,brown
laurence_quinn,prime_earth,universe,prime_earth
laurence_quinn,prime_earth,creators,dan_abnett_philippe_briones
leander_brent,prime_earth,real_name,leander_brent
leander_brent,prime_earth,main_alias,awkwardman
leander_brent,prime_earth,other_aliases,tripper
leander_brent,prime_earth,relatives,vance_hutchins_son
leander_brent,prime_earth,affiliation,inferior_five
leander_brent,prime_earth,alignment,good
leander_brent,prime_earth,identity,secret_identity
leander_brent,prime_earth,citizenship,american
leander_brent,prime_earth,marital_status,single
leander_brent,prime_earth,gender,male
leander_brent,prime_earth,universe,prime_earth
leander_brent,prime_earth,creators,e_nelson_bridwell_joe_orlando
lernaea,prime_earth,real_name,lernaea
lernaea,prime_earth,affiliation,formerly_ocean_master_aquaman_family
lernaea,prime_earth,base_of_operations,formerly_city_of_dagon
lernaea,prime_earth,alignment,good
lernaea,prime_earth,identity,public_identity
lernaea,prime_earth,occupation,elemental
lernaea,prime_earth,gender,female
lernaea,prime_earth,height,variable
lernaea,prime_earth,weight,variable
lernaea,prime_earth,eyes,orange
lernaea,prime_earth,hair,green
lernaea,prime_earth,universe,prime_earth
lernaea,prime_earth,creators,dan_watters
marlene_simmonds,prime_earth,real_name,marlene_simmonds
marlene_simmonds,prime_earth,main_alias,marine_marauder
marlene_simmonds,prime_earth,alignment,bad
marlene_simmonds,prime_earth,identity,secret_identity
marlene_simmonds,prime_earth,citizenship,american
marlene_simmonds,prime_earth,marital_status,single
marlene_simmonds,prime_earth,occupation,scientist_criminal
marlene_simmonds,prime_earth,gender,female
marlene_simmonds,prime_earth,universe,prime_earth
marlene_simmonds,prime_earth,creators,mike_w_barr_trevor_von_eeden
mera,prime_earth,real_name,mera
mera,prime_earth,other_aliases,aquawoman_dead_water_queen_mera
mera,prime_earth,relatives,lammia_paternal_grandmother_ryus_father_deceased_unnamed_mother_deceased_hila_siren_twin_sister_arthur_curry_husband_andy_curry_daughter
mera,prime_earth,affiliation,aquaman_family_justice_league_atlantean_royal_family_formerly_justice_league_united_the_others
mera,prime_earth,base_of_operations,amnesty_bay_atlantis_formerly_xebel
mera,prime_earth,alignment,good
mera,prime_earth,identity,public_identity
mera,prime_earth,race,atlantean
mera,prime_earth,citizenship,xebelian_atlantean
mera,prime_earth,marital_status,married
mera,prime_earth,occupation,queen_of_atlantis_adventurer_former_xebel_princess_assassin
mera,prime_earth,gender,female
mera,prime_earth,height,NA
mera,prime_earth,weight,lbs_kg
mera,prime_earth,eyes,blue
mera,prime_earth,hair,red
mera,prime_earth,universe,prime_earth
mera,prime_earth,creators,jack_miller_nick_cardy
nanaue,prime_earth,real_name,nanaue
nanaue,prime_earth,main_alias,king_shark
nanaue,prime_earth,other_aliases,trixie
nanaue,prime_earth,relatives,kamo_father_deceased
nanaue,prime_earth,affiliation,n_e_m_o_formerly_suicide_squad_secret_society_of_super_villains
nanaue,prime_earth,base_of_operations,atlantis_formerly_belle_reve
nanaue,prime_earth,alignment,bad
nanaue,prime_earth,identity,secret_identity
nanaue,prime_earth,race,human_old_god_hybrid
nanaue,prime_earth,citizenship,american
nanaue,prime_earth,marital_status,single
nanaue,prime_earth,occupation,crimelord_former_government_agent
nanaue,prime_earth,gender,male
nanaue,prime_earth,height,NA
nanaue,prime_earth,weight,lbs_kg
nanaue,prime_earth,eyes,black
nanaue,prime_earth,hair,no_hair
nanaue,prime_earth,skin,grey
